Currently Passing?,Proposition Number,Proposition Title,Yes Votes,Yes %,No Votes,No %,State - Yes Votes,State - Yes %,State - No Votes,State - No %,County,Fetch Time
False,20,Parole Restrictions for Certain Offenses,543999,0.421,748865,0.579,4553607,0.377,7524905,0.623,Orange,2020-11-05 19:20:25
False,21,Expands Governments’ Authority to Rent Control,437512,0.335,868913,0.665,4920275,0.403,7295170,0.597,Orange,2020-11-05 19:20:25
False,23,State Requirements for Kidney Dialysis Clinics,421746,0.324,881548,0.6759999999999999,4398109,0.36,7806822,0.64,Orange,2020-11-05 19:20:25
False,25,Eliminates Money Bail System,506706,0.392,785824,0.608,5346936,0.444,6683528,0.556,Orange,2020-11-05 19:20:25
True,22,App-Based Drivers and Employee Benefits,869959,0.6609999999999999,445387,0.339,7173207,0.584,5113494,0.416,Orange,2020-11-05 19:20:25
True,24,Amends Consumer Privacy Laws,695258,0.536,602574,0.464,6774817,0.56,5314308,0.44,Orange,2020-11-05 19:20:25
False,14,Bonds to Continue Stem Cell Research,66051,0.426,89052,0.574,6212884,0.51,5960911,0.49,Placer,2020-11-05 19:20:28
False,15,"Property Tax to Fund Schools, Government Services",56154,0.35700000000000004,100938,0.643,5976428,0.483,6400838,0.517,Placer,2020-11-05 19:20:28
False,16,Affirmative Action in Government Decisions,46109,0.297,109127,0.703,5364407,0.439,6849323,0.561,Placer,2020-11-05 19:20:28
False,17,Restores Right to Vote After Prison Term,69244,0.442,87458,0.5579999999999999,7285919,0.59,5055038,0.41,Placer,2020-11-05 19:20:28
False,18,17-year-old Primary Voting Rights,49688,0.316,107703,0.684,5546861,0.449,6820076,0.551,Placer,2020-11-05 19:20:28
False,19,Changes Certain Property Tax Rules,74580,0.483,79677,0.517,6230050,0.514,5892896,0.486,Placer,2020-11-05 19:20:28
False,20,Parole Restrictions for Certain Offenses,67248,0.439,85834,0.561,4553607,0.377,7524905,0.623,Placer,2020-11-05 19:20:28
False,21,Expands Governments’ Authority to Rent Control,42167,0.273,112488,0.727,4920275,0.403,7295170,0.597,Placer,2020-11-05 19:20:28
False,23,State Requirements for Kidney Dialysis Clinics,39843,0.257,115077,0.743,4398109,0.36,7806822,0.64,Placer,2020-11-05 19:20:28
False,24,Amends Consumer Privacy Laws,75614,0.493,77655,0.507,6774817,0.56,5314308,0.44,Placer,2020-11-05 19:20:28
False,25,Eliminates Money Bail System,55951,0.366,96829,0.634,5346936,0.444,6683528,0.556,Placer,2020-11-05 19:20:28
True,22,App-Based Drivers and Employee Benefits,104961,0.674,50704,0.326,7173207,0.584,5113494,0.416,Placer,2020-11-05 19:20:28
False,14,Bonds to Continue Stem Cell Research,3682,0.345,7005,0.655,6212884,0.51,5960911,0.49,Plumas,2020-11-05 19:20:31
False,15,"Property Tax to Fund Schools, Government Services",3392,0.314,7420,0.6859999999999999,5976428,0.483,6400838,0.517,Plumas,2020-11-05 19:20:31
False,16,Affirmative Action in Government Decisions,2345,0.22,8303,0.78,5364407,0.439,6849323,0.561,Plumas,2020-11-05 19:20:31
False,17,Restores Right to Vote After Prison Term,4345,0.403,6445,0.597,7285919,0.59,5055038,0.41,Plumas,2020-11-05 19:20:31
False,18,17-year-old Primary Voting Rights,2718,0.251,8117,0.7490000000000001,5546861,0.449,6820076,0.551,Plumas,2020-11-05 19:20:31
False,19,Changes Certain Property Tax Rules,4550,0.429,6068,0.5710000000000001,6230050,0.514,5892896,0.486,Plumas,2020-11-05 19:20:31
False,20,Parole Restrictions for Certain Offenses,4550,0.431,6014,0.569,4553607,0.377,7524905,0.623,Plumas,2020-11-05 19:20:31
False,21,Expands Governments’ Authority to Rent Control,2530,0.237,8140,0.763,4920275,0.403,7295170,0.597,Plumas,2020-11-05 19:20:31
False,23,State Requirements for Kidney Dialysis Clinics,2618,0.245,8062,0.755,4398109,0.36,7806822,0.64,Plumas,2020-11-05 19:20:31
False,24,Amends Consumer Privacy Laws,4604,0.434,6006,0.5660000000000001,6774817,0.56,5314308,0.44,Plumas,2020-11-05 19:20:31
False,25,Eliminates Money Bail System,3502,0.329,7129,0.6709999999999999,5346936,0.444,6683528,0.556,Plumas,2020-11-05 19:20:31
True,22,App-Based Drivers and Employee Benefits,6775,0.636,3873,0.364,7173207,0.584,5113494,0.416,Plumas,2020-11-05 19:20:31
False,14,Bonds to Continue Stem Cell Research,213169,0.488,223933,0.512,6212884,0.51,5960911,0.49,Riverside,2020-11-05 19:20:33
False,15,"Property Tax to Fund Schools, Government Services",177381,0.403,263047,0.597,5976428,0.483,6400838,0.517,Riverside,2020-11-05 19:20:33
False,16,Affirmative Action in Government Decisions,157787,0.361,278696,0.639,5364407,0.439,6849323,0.561,Riverside,2020-11-05 19:20:33
False,18,17-year-old Primary Voting Rights,163964,0.3720000000000001,276695,0.628,5546861,0.449,6820076,0.551,Riverside,2020-11-05 19:20:33
False,20,Parole Restrictions for Certain Offenses,190037,0.436,245686,0.564,4553607,0.377,7524905,0.623,Riverside,2020-11-05 19:20:33
False,21,Expands Governments’ Authority to Rent Control,148844,0.339,290163,0.6609999999999999,4920275,0.403,7295170,0.597,Riverside,2020-11-05 19:20:33
False,23,State Requirements for Kidney Dialysis Clinics,138998,0.316,301503,0.684,4398109,0.36,7806822,0.64,Riverside,2020-11-05 19:20:33
False,25,Eliminates Money Bail System,167105,0.386,265962,0.614,5346936,0.444,6683528,0.556,Riverside,2020-11-05 19:20:33
True,17,Restores Right to Vote After Prison Term,221831,0.505,217603,0.495,7285919,0.59,5055038,0.41,Riverside,2020-11-05 19:20:33
True,19,Changes Certain Property Tax Rules,221194,0.507,215262,0.493,6230050,0.514,5892896,0.486,Riverside,2020-11-05 19:20:33
True,22,App-Based Drivers and Employee Benefits,288324,0.654,152454,0.34600000000000003,7173207,0.584,5113494,0.416,Riverside,2020-11-05 19:20:33
True,24,Amends Consumer Privacy Laws,238706,0.5479999999999999,197149,0.452,6774817,0.56,5314308,0.44,Riverside,2020-11-05 19:20:33
False,15,"Property Tax to Fund Schools, Government Services",156783,0.473,174663,0.527,5976428,0.483,6400838,0.517,Sacramento,2020-11-05 19:20:38
False,16,Affirmative Action in Government Decisions,136086,0.415,191866,0.585,5364407,0.439,6849323,0.561,Sacramento,2020-11-05 19:20:38
False,18,17-year-old Primary Voting Rights,143722,0.4320000000000001,188777,0.568,5546861,0.449,6820076,0.551,Sacramento,2020-11-05 19:20:38
False,20,Parole Restrictions for Certain Offenses,127864,0.393,197703,0.607,4553607,0.377,7524905,0.623,Sacramento,2020-11-05 19:20:38
False,21,Expands Governments’ Authority to Rent Control,121993,0.371,207242,0.629,4920275,0.403,7295170,0.597,Sacramento,2020-11-05 19:20:38
False,23,State Requirements for Kidney Dialysis Clinics,109633,0.335,217407,0.665,4398109,0.36,7806822,0.64,Sacramento,2020-11-05 19:20:38
False,25,Eliminates Money Bail System,145744,0.451,177147,0.5489999999999999,5346936,0.444,6683528,0.556,Sacramento,2020-11-05 19:20:38
True,14,Bonds to Continue Stem Cell Research,172714,0.527,155188,0.473,6212884,0.51,5960911,0.49,Sacramento,2020-11-05 19:20:38
True,17,Restores Right to Vote After Prison Term,192734,0.579,139981,0.421,7285919,0.59,5055038,0.41,Sacramento,2020-11-05 19:20:38
True,19,Changes Certain Property Tax Rules,175886,0.5379999999999999,150960,0.462,6230050,0.514,5892896,0.486,Sacramento,2020-11-05 19:20:38
True,22,App-Based Drivers and Employee Benefits,205392,0.621,125556,0.379,7173207,0.584,5113494,0.416,Sacramento,2020-11-05 19:20:38
True,24,Amends Consumer Privacy Laws,182017,0.562,141691,0.438,6774817,0.56,5314308,0.44,Sacramento,2020-11-05 19:20:38
False,15,"Property Tax to Fund Schools, Government Services",9608,0.4270000000000001,12919,0.573,5976428,0.483,6400838,0.517,San Benito,2020-11-05 19:20:42
False,16,Affirmative Action in Government Decisions,8405,0.378,13804,0.622,5364407,0.439,6849323,0.561,San Benito,2020-11-05 19:20:42
False,18,17-year-old Primary Voting Rights,8751,0.389,13771,0.611,5546861,0.449,6820076,0.551,San Benito,2020-11-05 19:20:42
False,20,Parole Restrictions for Certain Offenses,8598,0.388,13560,0.612,4553607,0.377,7524905,0.623,San Benito,2020-11-05 19:20:42
False,21,Expands Governments’ Authority to Rent Control,8348,0.373,14007,0.627,4920275,0.403,7295170,0.597,San Benito,2020-11-05 19:20:42
False,23,State Requirements for Kidney Dialysis Clinics,8204,0.366,14217,0.634,4398109,0.36,7806822,0.64,San Benito,2020-11-05 19:20:42
False,25,Eliminates Money Bail System,8485,0.386,13482,0.614,5346936,0.444,6683528,0.556,San Benito,2020-11-05 19:20:42
True,14,Bonds to Continue Stem Cell Research,11412,0.512,10895,0.488,6212884,0.51,5960911,0.49,San Benito,2020-11-05 19:20:42
True,17,Restores Right to Vote After Prison Term,12127,0.54,10312,0.46,7285919,0.59,5055038,0.41,San Benito,2020-11-05 19:20:42
True,19,Changes Certain Property Tax Rules,12193,0.545,10176,0.455,6230050,0.514,5892896,0.486,San Benito,2020-11-05 19:20:42
True,22,App-Based Drivers and Employee Benefits,12617,0.564,9757,0.436,7173207,0.584,5113494,0.416,San Benito,2020-11-05 19:20:42
True,24,Amends Consumer Privacy Laws,13041,0.5920000000000001,8999,0.408,6774817,0.56,5314308,0.44,San Benito,2020-11-05 19:20:42
False,14,Bonds to Continue Stem Cell Research,254961,0.489,266028,0.511,6212884,0.51,5960911,0.49,San Bernardino,2020-11-05 19:20:46
False,15,"Property Tax to Fund Schools, Government Services",216968,0.411,311060,0.589,5976428,0.483,6400838,0.517,San Bernardino,2020-11-05 19:20:46
False,16,Affirmative Action in Government Decisions,194051,0.371,328941,0.629,5364407,0.439,6849323,0.561,San Bernardino,2020-11-05 19:20:46
False,18,17-year-old Primary Voting Rights,201037,0.379,329862,0.621,5546861,0.449,6820076,0.551,San Bernardino,2020-11-05 19:20:46
False,20,Parole Restrictions for Certain Offenses,220771,0.423,301282,0.5770000000000001,4553607,0.377,7524905,0.623,San Bernardino,2020-11-05 19:20:46
False,21,Expands Governments’ Authority to Rent Control,184155,0.35100000000000003,341158,0.649,4920275,0.403,7295170,0.597,San Bernardino,2020-11-05 19:20:46
False,23,State Requirements for Kidney Dialysis Clinics,174704,0.331,353215,0.669,4398109,0.36,7806822,0.64,San Bernardino,2020-11-05 19:20:46
False,25,Eliminates Money Bail System,199289,0.388,314841,0.612,5346936,0.444,6683528,0.556,San Bernardino,2020-11-05 19:20:46
True,17,Restores Right to Vote After Prison Term,277462,0.526,249823,0.474,7285919,0.59,5055038,0.41,San Bernardino,2020-11-05 19:20:46
True,19,Changes Certain Property Tax Rules,268347,0.514,253785,0.486,6230050,0.514,5892896,0.486,San Bernardino,2020-11-05 19:20:46
True,22,App-Based Drivers and Employee Benefits,336607,0.637,191630,0.363,7173207,0.584,5113494,0.416,San Bernardino,2020-11-05 19:20:46
True,24,Amends Consumer Privacy Laws,301846,0.583,216040,0.417,6774817,0.56,5314308,0.44,San Bernardino,2020-11-05 19:20:46
False,15,"Property Tax to Fund Schools, Government Services",537101,0.442,677666,0.5579999999999999,5976428,0.483,6400838,0.517,San Diego,2020-11-05 19:20:51
False,16,Affirmative Action in Government Decisions,490911,0.41,706519,0.59,5364407,0.439,6849323,0.561,San Diego,2020-11-05 19:20:51
False,18,17-year-old Primary Voting Rights,514873,0.424,700114,0.5760000000000001,5546861,0.449,6820076,0.551,San Diego,2020-11-05 19:20:51
False,20,Parole Restrictions for Certain Offenses,441431,0.375,735079,0.625,4553607,0.377,7524905,0.623,San Diego,2020-11-05 19:20:51
False,21,Expands Governments’ Authority to Rent Control,448069,0.376,743396,0.624,4920275,0.403,7295170,0.597,San Diego,2020-11-05 19:20:51
False,23,State Requirements for Kidney Dialysis Clinics,425425,0.35700000000000004,765002,0.643,4398109,0.36,7806822,0.64,San Diego,2020-11-05 19:20:51
False,25,Eliminates Money Bail System,510664,0.435,663490,0.565,5346936,0.444,6683528,0.556,San Diego,2020-11-05 19:20:51
True,14,Bonds to Continue Stem Cell Research,636058,0.531,561882,0.469,6212884,0.51,5960911,0.49,San Diego,2020-11-05 19:20:51
True,17,Restores Right to Vote After Prison Term,696171,0.575,513979,0.425,7285919,0.59,5055038,0.41,San Diego,2020-11-05 19:20:51
True,19,Changes Certain Property Tax Rules,639167,0.539,546006,0.461,6230050,0.514,5892896,0.486,San Diego,2020-11-05 19:20:51
True,22,App-Based Drivers and Employee Benefits,769169,0.64,432746,0.36,7173207,0.584,5113494,0.416,San Diego,2020-11-05 19:20:51
True,24,Amends Consumer Privacy Laws,674546,0.573,503457,0.4270000000000001,6774817,0.56,5314308,0.44,San Diego,2020-11-05 19:20:51
False,20,Parole Restrictions for Certain Offenses,100783,0.28,258719,0.72,4553607,0.377,7524905,0.623,San Francisco,2020-11-05 19:20:58
False,22,App-Based Drivers and Employee Benefits,146952,0.402,218298,0.598,7173207,0.584,5113494,0.416,San Francisco,2020-11-05 19:20:58
False,23,State Requirements for Kidney Dialysis Clinics,164453,0.46,192734,0.54,4398109,0.36,7806822,0.64,San Francisco,2020-11-05 19:20:58
False,24,Amends Consumer Privacy Laws,173075,0.485,183609,0.515,6774817,0.56,5314308,0.44,San Francisco,2020-11-05 19:20:58
True,14,Bonds to Continue Stem Cell Research,201415,0.5539999999999999,162080,0.446,6212884,0.51,5960911,0.49,San Francisco,2020-11-05 19:20:58
True,15,"Property Tax to Fund Schools, Government Services",263127,0.711,107134,0.289,5976428,0.483,6400838,0.517,San Francisco,2020-11-05 19:20:58
True,16,Affirmative Action in Government Decisions,234969,0.644,129878,0.35600000000000004,5364407,0.439,6849323,0.561,San Francisco,2020-11-05 19:20:58
True,17,Restores Right to Vote After Prison Term,289215,0.7809999999999999,80868,0.219,7285919,0.59,5055038,0.41,San Francisco,2020-11-05 19:20:58
True,18,17-year-old Primary Voting Rights,238742,0.645,131415,0.355,5546861,0.449,6820076,0.551,San Francisco,2020-11-05 19:20:58
True,19,Changes Certain Property Tax Rules,216815,0.602,143226,0.398,6230050,0.514,5892896,0.486,San Francisco,2020-11-05 19:20:58
True,21,Expands Governments’ Authority to Rent Control,185947,0.512,177120,0.488,4920275,0.403,7295170,0.597,San Francisco,2020-11-05 19:20:58
True,25,Eliminates Money Bail System,202486,0.569,153520,0.431,5346936,0.444,6683528,0.556,San Francisco,2020-11-05 19:20:58
False,15,"Property Tax to Fund Schools, Government Services",59111,0.421,81233,0.579,5976428,0.483,6400838,0.517,San Joaquin,2020-11-05 19:21:03
False,16,Affirmative Action in Government Decisions,52535,0.379,86053,0.621,5364407,0.439,6849323,0.561,San Joaquin,2020-11-05 19:21:03
False,18,17-year-old Primary Voting Rights,52216,0.373,87907,0.627,5546861,0.449,6820076,0.551,San Joaquin,2020-11-05 19:21:03
False,20,Parole Restrictions for Certain Offenses,53545,0.388,84337,0.612,4553607,0.377,7524905,0.623,San Joaquin,2020-11-05 19:21:03
False,21,Expands Governments’ Authority to Rent Control,49921,0.359,89061,0.6409999999999999,4920275,0.403,7295170,0.597,San Joaquin,2020-11-05 19:21:03
False,23,State Requirements for Kidney Dialysis Clinics,46985,0.334,93540,0.6659999999999999,4398109,0.36,7806822,0.64,San Joaquin,2020-11-05 19:21:03
False,25,Eliminates Money Bail System,56698,0.41,81619,0.59,5346936,0.444,6683528,0.556,San Joaquin,2020-11-05 19:21:03
True,14,Bonds to Continue Stem Cell Research,69299,0.502,68816,0.498,6212884,0.51,5960911,0.49,San Joaquin,2020-11-05 19:21:03
True,17,Restores Right to Vote After Prison Term,73245,0.524,66486,0.476,7285919,0.59,5055038,0.41,San Joaquin,2020-11-05 19:21:03
True,19,Changes Certain Property Tax Rules,73737,0.534,64311,0.466,6230050,0.514,5892896,0.486,San Joaquin,2020-11-05 19:21:03
True,22,App-Based Drivers and Employee Benefits,86295,0.617,53472,0.383,7173207,0.584,5113494,0.416,San Joaquin,2020-11-05 19:21:03
True,24,Amends Consumer Privacy Laws,81343,0.586,57422,0.414,6774817,0.56,5314308,0.44,San Joaquin,2020-11-05 19:21:03
False,14,Bonds to Continue Stem Cell Research,51378,0.458,60848,0.542,6212884,0.51,5960911,0.49,San Luis Obispo,2020-11-05 19:21:10
False,15,"Property Tax to Fund Schools, Government Services",46645,0.408,67740,0.5920000000000001,5976428,0.483,6400838,0.517,San Luis Obispo,2020-11-05 19:21:10
False,16,Affirmative Action in Government Decisions,39988,0.35600000000000004,72322,0.644,5364407,0.439,6849323,0.561,San Luis Obispo,2020-11-05 19:21:10
False,18,17-year-old Primary Voting Rights,44025,0.384,70581,0.616,5546861,0.449,6820076,0.551,San Luis Obispo,2020-11-05 19:21:10
False,19,Changes Certain Property Tax Rules,50805,0.456,60688,0.544,6230050,0.514,5892896,0.486,San Luis Obispo,2020-11-05 19:21:10
False,20,Parole Restrictions for Certain Offenses,44258,0.4,66364,0.6,4553607,0.377,7524905,0.623,San Luis Obispo,2020-11-05 19:21:10
False,21,Expands Governments’ Authority to Rent Control,37445,0.336,74159,0.664,4920275,0.403,7295170,0.597,San Luis Obispo,2020-11-05 19:21:10
False,23,State Requirements for Kidney Dialysis Clinics,33431,0.3,78177,0.7,4398109,0.36,7806822,0.64,San Luis Obispo,2020-11-05 19:21:10
False,24,Amends Consumer Privacy Laws,52896,0.478,57875,0.522,6774817,0.56,5314308,0.44,San Luis Obispo,2020-11-05 19:21:10
False,25,Eliminates Money Bail System,45542,0.414,64570,0.586,5346936,0.444,6683528,0.556,San Luis Obispo,2020-11-05 19:21:10
True,17,Restores Right to Vote After Prison Term,59546,0.522,54550,0.478,7285919,0.59,5055038,0.41,San Luis Obispo,2020-11-05 19:21:10
True,22,App-Based Drivers and Employee Benefits,68747,0.613,43338,0.387,7173207,0.584,5113494,0.416,San Luis Obispo,2020-11-05 19:21:10
False,20,Parole Restrictions for Certain Offenses,86343,0.32299999999999995,181336,0.677,4553607,0.377,7524905,0.623,San Mateo,2020-11-05 19:21:12
False,21,Expands Governments’ Authority to Rent Control,114108,0.419,157989,0.581,4920275,0.403,7295170,0.597,San Mateo,2020-11-05 19:21:12
False,22,App-Based Drivers and Employee Benefits,136543,0.4970000000000001,138426,0.503,7173207,0.584,5113494,0.416,San Mateo,2020-11-05 19:21:12
False,23,State Requirements for Kidney Dialysis Clinics,101950,0.375,170010,0.625,4398109,0.36,7806822,0.64,San Mateo,2020-11-05 19:21:12
True,14,Bonds to Continue Stem Cell Research,158908,0.586,112267,0.414,6212884,0.51,5960911,0.49,San Mateo,2020-11-05 19:21:12
True,15,"Property Tax to Fund Schools, Government Services",163712,0.591,113131,0.409,5976428,0.483,6400838,0.517,San Mateo,2020-11-05 19:21:12
True,16,Affirmative Action in Government Decisions,142795,0.525,129354,0.475,5364407,0.439,6849323,0.561,San Mateo,2020-11-05 19:21:12
True,17,Restores Right to Vote After Prison Term,186286,0.677,88853,0.32299999999999995,7285919,0.59,5055038,0.41,San Mateo,2020-11-05 19:21:12
True,18,17-year-old Primary Voting Rights,146026,0.528,130511,0.472,5546861,0.449,6820076,0.551,San Mateo,2020-11-05 19:21:12
True,19,Changes Certain Property Tax Rules,154915,0.5720000000000001,116095,0.428,6230050,0.514,5892896,0.486,San Mateo,2020-11-05 19:21:12
True,24,Amends Consumer Privacy Laws,158715,0.588,111297,0.412,6774817,0.56,5314308,0.44,San Mateo,2020-11-05 19:21:12
True,25,Eliminates Money Bail System,149220,0.557,118519,0.443,5346936,0.444,6683528,0.556,San Mateo,2020-11-05 19:21:12
False,14,Bonds to Continue Stem Cell Research,71234,0.476,78332,0.524,6212884,0.51,5960911,0.49,Santa Barbara,2020-11-05 19:21:18
False,15,"Property Tax to Fund Schools, Government Services",74436,0.49,77405,0.51,5976428,0.483,6400838,0.517,Santa Barbara,2020-11-05 19:21:18
False,16,Affirmative Action in Government Decisions,66799,0.447,82770,0.5529999999999999,5364407,0.439,6849323,0.561,Santa Barbara,2020-11-05 19:21:18
False,18,17-year-old Primary Voting Rights,70362,0.463,81535,0.537,5546861,0.449,6820076,0.551,Santa Barbara,2020-11-05 19:21:18
